DDL_NAME|ENTITY_NAME|ELEMENT_NAME|BASE_OBJECT|BASE_FIELD|IS_CALCULATED
I_SUPLRINVOICEITEMGLACCTAPI01|I_SUPLRINVOICEITEMGLACCTAPI01|TAXCODE|RBCO|MWSKZ|
I_SUPLRINVOICEITEMGLACCTAPI01|I_SUPLRINVOICEITEMGLACCTAPI01|TAXCOUNTRY|RBCO|TAX_COUNTRY|
I_SUPLRINVOICEITEMGLACCTAPI01|I_SUPLRINVOICEITEMGLACCTAPI01|TAXJURISDICTION|RBCO|TXJCD|
I_SUPLRINVOICEITEMGLACCTAPI01|I_SUPLRINVOICEITEMGLACCTAPI01|WBSELEMENTINTERNALID|RBCO|PS_PSP_PNR|
I_SUPLRINVOICEITEMGLACCTAPI01|I_SUPLRINVOICEITEMGLACCTAPI01|WBSELEMENTINTERNALID_2|RBCO|PS_PSP_PNR|
I_SUPLRINVOICEITEMGLACCTAPI01|I_SUPLRINVOICEITEMGLACCTAPI01|WORKITEM|RBCO|WORK_ITEM_ID|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|ACCOUNTINGDOCUMENTTYPE|RBKP|BLART|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|ASSIGNMENTREFERENCE|RBKP|ZUONR|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|BPBANKACCOUNTINTERNALID|RBKP|BVTYP|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|BUSINESSPLACE|RBKP|BUPLA|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|CASHDISCOUNT1DAYS|RBKP|ZBD1T|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|CASHDISCOUNT1PERCENT|RBKP|ZBD1P|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|CASHDISCOUNT2DAYS|RBKP|ZBD2T|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|CASHDISCOUNT2PERCENT|RBKP|ZBD2P|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|COMPANYCODE|RBKP|BUKRS|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|CREATEDBYUSER|RBKP|ERFNAM|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|CREATIONDATE|RBKP|CPUDT|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|CREATIONTIME|RBKP|CPUTM|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|DELIVERYOFGOODSREPORTINGCNTRY|RBKP|EGMLD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|DOCUMENTCURRENCY|RBKP|WAERS|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|DOCUMENTDATE|RBKP|BLDAT|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|DOCUMENTHEADERTEXT|RBKP|BKTXT|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|DUECALCULATIONBASEDATE|RBKP|ZFBDT|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|ELECTRONICINVOICEUUID|RBKP|LOGMX_UUID|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|EXCHANGERATE|RBKP|KURSF|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|FISCALYEAR|RBKP|GJAHR|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|FIXEDCASHDISCOUNT|RBKP|ZBFIX|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|INVOICEGROSSAMOUNT|RBKP|RMWWR|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|INVOICEREFERENCE|RBKP|REBZG|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|INVOICEREFERENCEFISCALYEAR|RBKP|REBZJ|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|INVOICINGPARTY|RBKP|LIFNR|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|ISEUTRIANGULARDEAL|RBKP|XEGDR|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|ISINVOICE|RBKP|XRECH|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICBP1|RBKP|GLO_BP1_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICBP2|RBKP|GLO_BP2_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICDATE1|RBKP|GLO_DAT1_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICDATE2|RBKP|GLO_DAT2_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICDATE3|RBKP|GLO_DAT3_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICDATE4|RBKP|GLO_DAT4_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICDATE5|RBKP|GLO_DAT5_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICREF1|RBKP|GLO_REF1_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICREF2|RBKP|GLO_REF2_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICREF3|RBKP|GLO_REF3_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICREF4|RBKP|GLO_REF4_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|JRNLENTRYCNTRYSPECIFICREF5|RBKP|GLO_REF5_HD|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|LASTCHANGEDBYUSER|RBKP|USNAM|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|MANDT|RBKP|MANDT|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|MANUALCASHDISCOUNT|RBKP|WSKTO|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|NETPAYMENTDAYS|RBKP|ZBD3T|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|PAYMENTMETHOD|RBKP|ZLSCH|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|PAYMENTREASON|RBKP|PAYT_RSN|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|PAYMENTREFERENCE|RBKP|KIDNO|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|PAYMENTTERMS|RBKP|ZTERM|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|PAYTSLIPWTHREFCHECKDIGIT|RBKP|ESRPZ|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|PAYTSLIPWTHREFREFERENCE|RBKP|ESRRE|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|PAYTSLIPWTHREFSUBSCRIBER|RBKP|ESRNR|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|POSTINGDATE|RBKP|BUDAT|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|REVERSEDOCUMENT|RBKP|STBLG|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|REVERSEDOCUMENTFISCALYEAR|RBKP|STJAH|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|STATECENTRALBANKPAYMENTREASON|RBKP|LZBKZ|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPLRINVCAUTOMREDUCEDAMOUNT|RBKP|ARKUEN|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPLRINVCDEBITCRDTCODEDELIVERY|RBKPB|XRECHL|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPLRINVCDEBITCRDTCODERETURNS|RBKPB|XRECHR|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPLRINVCMANUALLYREDUCEDAMOUNT|RBKP|LIEFFN|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPLRINVCTRANSACTIONCATEGORY|RBKP|VGART|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPPLIERINVOICE|RBKP|BELNR|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPPLIERINVOICEIDBYINVCGPARTY|RBKP|XBLNR|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPPLIERINVOICEORIGIN|RBKP|IVTYP|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPPLIERINVOICESTATUS|RBKP|RBSTAT|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPPLIERINVOICEWTHNFISCALYEAR|I_SUPPLIERINVOICEAPI01|SUPPLIERINVOICEWTHNFISCALYEAR|X
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPPLIERPOSTINGLINEITEMTEXT|RBKP|SGTXT|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPPLIERVATREGISTRATION|RBKP|STCEG|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|SUPPLYINGCOUNTRY|RBKP|LANDL|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|TAXCOUNTRY|RBKP|TAX_COUNTRY|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|TAXDETERMINATIONDATE|RBKP|TXDAT|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|TAXFULFILLMENTDATE|RBKP|FULFILLDATE|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|TAXISCALCULATEDAUTOMATICALLY|RBKP|XMWST|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|TAXREPORTINGDATE|RBKP|VATDATE|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|UNPLANNEDDELIVERYCOST|RBKP|BEZNK|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|UNPLANNEDDELIVERYCOSTTAXCODE|RBKP|MWSKZ_BNK|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|UNPLNDDELIVCOSTTAXJURISDICTION|RBKP|TXJCD_BNK|
I_SUPPLIERINVOICEAPI01|I_SUPPLIERINVOICEAPI01|UNPLNDDELIVERYCOSTTAXCOUNTRY|RBKP|TAX_COUNTRY_BNK|
I_SUPLRINVCSELDPURGDOCAPI01|I_SUPLRINVCSELDPURGDOCAPI01|FISCALYEAR|RBSELBEST|GJAHR|
I_SUPLRINVCSELDPURGDOCAPI01|I_SUPLRINVCSELDPURGDOCAPI01|MANDT|RBSELBEST|MANDT|
I_SUPLRINVCSELDPURGDOCAPI01|I_SUPLRINVCSELDPURGDOCAPI01|PURCHASEORDER|RBSELBEST|EBELN|
I_SUPLRINVCSELDPURGDOCAPI01|I_SUPLRINVCSELDPURGDOCAPI01|PURCHASEORDERITEM|RBSELBEST|EBELP|
I_SUPLRINVCSELDPURGDOCAPI01|I_SUPLRINVCSELDPURGDOCAPI01|SUPPLIERINVOICE|RBSELBEST|BELNR|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|BASEUNIT|RESB|MEINS|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|BATCH|RESB|CHARG|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|COMPANYCODECURRENCY|RESB|WAERS|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|CONFDQTYFORATPINBASEUOM|RESB|VMENG|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|DEBITCREDITCODE|RESB|SHKZG|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|ENTRYUNIT|RESB|ERFME|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|GLACCOUNT|RESB|SAKNR|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|GOODSMOVEMENTISALLOWED|RESB|XWAOK|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|GOODSMOVEMENTTYPE|RESB|BWART|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|GOODSRECIPIENTNAME|RESB|WEMPF|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|INVENTORYSPECIALSTOCKTYPE|RESB|SOBKZ|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|ISSUINGORRECEIVINGPLANT|RESB|UMWRK|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|ISSUINGORRECEIVINGSTORAGELOC|RESB|UMLGO|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|MANDT|RESB|MANDT|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|MANUFACTURINGORDEROPERATION|RESB|VORNR|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|MATERIALCOMPISPROCUREDDIRECTLY|RESB|DBSKZ|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|MATERIALGROUP|RESB|MATKL|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|MATLCOMPREQUIREMENTDATE|RESB|BDTER|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|PLANT|RESB|WERKS|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|PRODUCT|RESB|MATNR|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|PURCHASINGDOCUMENT|RESB|EBELN|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|PURCHASINGDOCUMENTITEM|RESB|EBELP|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|QUANTITYISFIXED|RESB|FMENG|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RECIPIENTLOCATIONCODE|RESB|RECIPIENT_LOCATION_CODE|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RECORDTYPE|RESB|RSART|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|REQUIREMENTTYPE|RESB|BDART|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESERVATION|RESB|RSNUM|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESERVATIONITEM|RESB|RSPOS|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESERVATIONITEMCREATIONCODE|RESB|RSSTA|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESERVATIONITEMISFINALLYISSUED|RESB|KZEAR|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESERVATIONITEMTEXT|RESB|SGTXT|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESERVATIONITMISMARKEDFORDELTN|RESB|XLOEK|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESVNACCOUNTISENTEREDMANUALLY|RESB|KTOMA|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESVNITMREQUIREDQTYINBASEUNIT|RESB|BDMNG|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESVNITMREQUIREDQTYINENTRYUNIT|RESB|ERFMG|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESVNITMSRVCDOCASACCTASGT|RESB|SERVICE_DOC_ID|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESVNITMSRVCDOCITMASACCTASGT|RESB|SERVICE_DOC_ITEM_ID|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESVNITMSRVCDOCTYPEASACCTASGT|RESB|SERVICE_DOC_TYPE|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESVNITMWITHDRAWNAMTINCCCRCY|RESB|ENWRT|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|RESVNITMWITHDRAWNQTYINBASEUNIT|RESB|ENMNG|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|SERVICEDOCUMENT|RESB|CRM_HEADER_ID|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|SERVICEDOCUMENTITEM|RESB|CRMS4_ITEM_ID|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|SERVICEOBJECTTYPE|RESB|HEADER_BUS_TYPE|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|SPECIALSTOCKIDFGWBSELEMENT|RESB|PSPEL|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|STORAGELOCATION|RESB|LGORT|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|SUPPLIER|RESB|LIFNR|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|UNLOADINGPOINTNAME|RESB|ABLAD|
I_RESERVATIONDOCUMENTITEM|I_RESERVATIONDOCUMENTITEM|VALUATIONTYPE|I_RESERVATIONDOCUMENTITEM|VALUATIONTYPE|X
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|BUSINESSAREA|RKWA|GSBER|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|COMPANYCODE|RKWA|BUKRS|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|CONSIGNMENTPIPELINESUPPLIER|RKWA|LIFNR|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|DEBITCREDITCODE|RKWA|SHKZG|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|DOCUMENTCURRENCY|RKWA|BWAER|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|DOCUMENTDATE|RKWA|BLDAT|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|GLACCOUNT|RKWA|HKONT|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|ISSGORRCVGSTKIDFGSPCLSTKTYPE|RKWA|SOBKZ|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|MANDT|RKWA|MANDT|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|MATERIAL|RKWA|MATNR|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|MATERIALDOCUMENT|RKWA|MBLNR|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|MATERIALDOCUMENTITEM|RKWA|ZEILE|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|MATERIALDOCUMENTYEAR|RKWA|MJAHR|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|NONDEDUCTIBLEINPUTTAXAMOUNT|RKWA|NAVNW|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|PLANT|RKWA|WERKS|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|POSTINGDATE|RKWA|BUDAT|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|PROFITCENTER|RKWA|PRCTR|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|SUPCSGNMTPPLINEWTHDRWLQTYUNIT|RKWA|BSTME|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|SUPLRCSGNMTPPLINEWTHDRWLAMOUNT|RKWA|WRBTR|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|SUPLRCSGNMTPPLINEWTHDRWLQTY|RKWA|BSTMG|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|SUPLRCSGNMTPPLINEWTHDRWLSTATUS|RKWA|STATUS|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|TAXCODE|RKWA|MWSKZ|
I_SUPCSGNMTPPLINEWTHDRWLAPI01|I_SUPCSGNMTPPLINEWTHDRWLAPI01|TAXCOUNTRY|RKWA|TAX_COUNTRY|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|DEBITCREDITCODE|RSEG|SHKZG|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|DOCUMENTCURRENCY|RBKP|WAERS|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|FISCALYEAR|RSEG|GJAHR|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|FREIGHTSUPPLIER|RSEG|LIFNR|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|ISFINALLYINVOICED|RSEG|EREKZ|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|ISNOTCASHDISCOUNTLIABLE|RSEG|XSKRL|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|ISSUBSEQUENTDEBITCREDIT|RSEG|TBTKZ|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|MANDT|RSEG|MANDT|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|PLANT|RSEG|WERKS|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|PURCHASEORDER|RSEG|EBELN|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|PURCHASEORDERITEM|RSEG|EBELP|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|PURCHASEORDERITEMMATERIAL|RSEG|MATNR|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|PURCHASEORDERPRICEUNIT|RSEG|BPRME|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|PURCHASEORDERQUANTITYUNIT|RSEG|BSTME|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|QTYINPURCHASEORDERPRICEUNIT|RSEG|BPMNG|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|QUANTITYINPURCHASEORDERUNIT|RSEG|MENGE|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|REFERENCEDOCUMENT|RSEG|LFBNR|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|REFERENCEDOCUMENTFISCALYEAR|RSEG|LFGJA|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|REFERENCEDOCUMENTITEM|RSEG|LFPOS|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|STOCKUNIT|RSEG|MEINS|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPLRINVCDELIVERYCOSTCNDNCOUNT|RSEG|ZAEHK|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPLRINVCDELIVERYCOSTCNDNSTEP|RSEG|STUNR|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPLRINVCDELIVERYCOSTCNDNTYPE|RSEG|KSCHL|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPLRINVCITEMHASAMOUNTOUTSDTOL|RSEG|SPGRS|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPLRINVCITEMHASDATEVARIANCE|RSEG|SPGRT|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPLRINVCITEMHASORDPRCQTYVARC|RSEG|SPGRG|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPLRINVCITEMHASOTHERVARIANCE|RSEG|SPGRQ|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPLRINVCITEMHASPRICEVARIANCE|RSEG|SPGRP|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPLRINVCITEMHASQTYVARIANCE|RSEG|SPGRM|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPLRINVCITMHASQUALITYVARIANCE|RSEG|SPGRC|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPLRINVCITMUNPLNDDELIVCOST|RSEG|BNKAN|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPPLIERINVOICE|RSEG|BELNR|
I_SUPLRINVCITEMPURORDREFAPI01|I_SUPLRINVCITEMPURORDREFAPI01|SUPPLIERINVOICEITEM|RSEG|BUZEI|
